University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;0,55550;-0,05429;-0,00218;0,00000;0,00000
;0,55600;0,04694;-0,00056;0,00000;0,00000
;0,55650;-0,00240;0,00076;0,00000;0,00000
;0,55700;-0,01841;0,00181;0,00000;0,00000
;0,55750;-0,03059;0,00261;0,00000;0,00000
;0,55800;0,05398;0,00315;0,00000;0,00000
;0,55850;-0,00047;0,00347;0,00000;0,00000
;0,55900;0,08025;0,00371;0,00000;0,00000
;0,55950;-0,00432;0,00399;0,00000;0,00000
;0,56000;0,01747;0,00436;0,00000;0,00000
;0,56050;-0,01201;0,00483;0,00000;0,00000
;0,56100;0,00721;0,00533;0,00000;0,00000
;0,56150;0,03092;0,00584;0,00000;0,00000
;0,56200;0,01426;0,00636;0,00000;0,00000
;0,56250;-0,00111;0,00690;0,00000;0,00000
;0,56300;0,02644;0,00746;0,00000;0,00000
;0,56350;-0,02354;0,00801;0,00000;0,00000
;0,56400;-0,02162;0,00849;0,00000;0,00000
;0,56450;-0,06070;0,00882;0,00000;0,00000
;0,56500;0,03028;0,00888;0,00000;0,00000
;0,56550;-0,03635;0,00865;0,00000;0,00000
;0,56600;0,06231;0,00819;0,00000;0,00000
;0,56650;-0,05237;0,00757;0,00000;0,00000
;0,56700;0,01811;0,00684;0,00000;0,00000
;0,56750;-0,02482;0,00601;0,00000;0,00000
;0,56800;0,03412;0,00511;0,00000;0,00000
;0,56850;0,00273;0,00419;0,00000;0,00000
;0,56900;0,01875;0,00332;0,00000;0,00000
;0,56950;0,01362;0,00257;0,00000;0,00000
;0,57000;0,04117;0,00198;0,00000;0,00000
;0,57050;-0,03251;0,00159;0,00000;0,00000
;0,57100;0,06231;0,00140;0,00000;0,00000
;0,57150;-0,07608;0,00137;0,00000;0,00000
;0,57200;0,03284;0,00145;0,00000;0,00000
;0,57250;-0,03315;0,00156;0,00000;0,00000
;0,57300;0,01682;0,00165;0,00000;0,00000
;0,57350;-0,00816;0,00171;0,00000;0,00000
;0,57400;0,06616;0,00177;0,00000;0,00000
;0,57450;-0,02931;0,00187;0,00000;0,00000
;0,57500;0,01234;0,00206;0,00000;0,00000
;0,57550;0,00401;0,00230;0,00000;0,00000
;0,57600;0,02644;0,00257;0,00000;0,00000
;0,57650;-0,06262;0,00287;0,00000;0,00000
;0,57700;0,05527;0,00315;0,00000;0,00000
;0,57750;-0,00752;0,00338;0,00000;0,00000
;0,57800;0,03220;0,00361;0,00000;0,00000
;0,57850;0,03220;0,00389;0,00000;0,00000
;0,57900;-0,00688;0,00425;0,00000;0,00000
;0,57950;0,02195;0,00469;0,00000;0,00000
;0,58000;0,03028;0,00521;0,00000;0,00000
;0,58050;-0,03956;0,00578;0,00000;0,00000
;0,58100;0,02195;0,00637;0,00000;0,00000
;0,58150;-0,05878;0,00688;0,00000;0,00000
;0,58200;0,01618;0,00725;0,00000;0,00000
;0,58250;-0,05365;0,00739;0,00000;0,00000
;0,58300;-0,01329;0,00727;0,00000;0,00000
;0,58350;-0,01265;0,00685;0,00000;0,00000
;0,58400;-0,01073;0,00616;0,00000;0,00000
;0,58450;-0,01457;0,00522;0,00000;0,00000
;0,58500;-0,00304;0,00409;0,00000;0,00000
;0,58550;-0,01841;0,00282;0,00000;0,00000
;0,58600;-0,02995;0,00145;0,00000;0,00000
;0,58650;-0,02738;-0,00002;0,00000;0,00000
;0,58700;0,01362;-0,00159;0,00000;0,00000
;0,58750;0,01298;-0,00317;0,00000;0,00000
;0,58800;-0,00368;-0,00466;0,00000;0,00000
;0,58850;-0,04789;-0,00603;0,00000;0,00000
;0,58900;-0,01713;-0,00729;0,00000;0,00000
;0,58950;-0,02482;-0,00848;0,00000;0,00000
;0,59000;0,04502;-0,00961;0,00000;0,00000
;0,59050;0,02772;-0,01059;0,00000;0,00000
;0,59100;-0,02931;-0,01130;0,00000;0,00000
;0,59150;-0,03059;-0,01176;0,00000;0,00000
;0,59200;-0,01329;-0,01204;0,00000;0,00000
;0,59250;-0,02418;-0,01221;0,00000;0,00000
;0,59300;0,03733;-0,01231;0,00000;0,00000
;0,59350;-0,03251;-0,01230;0,00000;0,00000
;0,59400;0,00209;-0,01218;0,00000;0,00000
;0,59450;0,01042;-0,01197;0,00000;0,00000
;0,59500;-0,01969;-0,01165;0,00000;0,00000
;0,59550;-0,01841;-0,01126;0,00000;0,00000
;0,59600;-0,02802;-0,01085;0,00000;0,00000
;0,59650;-0,00496;-0,01046;0,00000;0,00000
;0,59700;-0,06775;-0,01016;0,00000;0,00000
;0,59750;-0,05493;-0,01002;0,00000;0,00000
;0,59800;-0,04532;-0,01014;0,00000;0,00000
;0,59850;-0,05686;-0,01060;0,00000;0,00000
;0,59900;-0,06647;-0,01143;0,00000;0,00000
;0,59950;-0,06647;-0,01265;0,00000;0,00000
;0,60000;-0,06903;-0,01428;0,00000;0,00000
;0,60050;-0,03892;-0,01633;0,00000;0,00000
;0,60100;-0,07031;-0,01872;0,00000;0,00000
;0,60150;-0,00944;-0,02137;0,00000;0,00000
;0,60200;-0,02995;-0,02417;0,00000;0,00000
;0,60250;-0,05621;-0,02697;0,00000;0,00000
;0,60300;-0,05686;-0,02972;0,00000;0,00000
;0,60350;-0,04404;-0,03239;0,00000;0,00000
;0,60400;-0,03379;-0,03494;0,00000;0,00000
;0,60450;0,00593;-0,03730;0,00000;0,00000
;0,60500;-0,02802;-0,03938;0,00000;0,00000
;0,60550;-0,01841;-0,04108;0,00000;0,00000
;0,60600;0,03412;-0,04234;0,00000;0,00000
;0,60650;0,00401;-0,04307;0,00000;0,00000
;0,60700;-0,02995;-0,04322;0,00000;0,00000
;0,60750;-0,02802;-0,04282;0,00000;0,00000
;0,60800;0,01362;-0,04197;0,00000;0,00000
;0,60850;-0,04724;-0,04072;0,00000;0,00000
;0,60900;-0,03892;-0,03917;0,00000;0,00000
;0,60950;-0,02866;-0,03745;0,00000;0,00000
;0,61000;-0,00624;-0,03566;0,00000;0,00000
;0,61050;-0,02674;-0,03383;0,00000;0,00000
;0,61100;-0,07095;-0,03203;0,00000;0,00000
;0,61150;-0,09530;-0,03038;0,00000;0,00000
;0,61200;-0,04276;-0,02903;0,00000;0,00000
;0,61250;-0,03956;-0,02809;0,00000;0,00000
;0,61300;-0,05878;-0,02756;0,00000;0,00000
;0,61350;-0,03059;-0,02740;0,00000;0,00000
;0,61400;0,01362;-0,02756;0,00000;0,00000
;0,61450;0,06167;-0,02788;0,00000;0,00000
;0,61500;-0,07800;-0,02814;0,00000;0,00000
;0,61550;-0,02482;-0,02830;0,00000;0,00000
;0,61600;-0,03763;-0,02839;0,00000;0,00000
;0,61650;0,03476;-0,02844;0,00000;0,00000
;0,61700;-0,04981;-0,02838;0,00000;0,00000
;0,61750;0,00721;-0,02820;0,00000;0,00000
;0,61800;-0,02995;-0,02788;0,00000;0,00000
;0,61850;-0,00752;-0,02744;0,00000;0,00000
;0,61900;-0,02546;-0,02689;0,00000;0,00000
;0,61950;-0,00304;-0,02624;0,00000;0,00000
;0,62000;-0,03443;-0,02553;0,00000;0,00000
;0,62050;0,03348;-0,02474;0,00000;0,00000
;0,62100;-0,06070;-0,02388;0,00000;0,00000
;0,62150;-0,01521;-0,02298;0,00000;0,00000
;0,62200;-0,05045;-0,02211;0,00000;0,00000
;0,62250;-0,01201;-0,02134;0,00000;0,00000
;0,62300;-0,04212;-0,02070;0,00000;0,00000
;0,62350;-0,02931;-0,02021;0,00000;0,00000
;0,62400;-0,03251;-0,01990;0,00000;0,00000
;0,62450;0,00914;-0,01975;0,00000;0,00000
;0,62500;-0,04596;-0,01972;0,00000;0,00000
;0,62550;-0,00752;-0,01978;0,00000;0,00000
;0,62600;0,00978;-0,01989;0,00000;0,00000
;0,62650;0,00081;-0,01999;0,00000;0,00000
;0,62700;-0,06454;-0,02002;0,00000;0,00000
;0,62750;-0,01008;-0,02002;0,00000;0,00000
;0,62800;0,00593;-0,02001;0,00000;0,00000
;0,62850;0,03156;-0,01995;0,00000;0,00000
;0,62900;-0,00688;-0,01976;0,00000;0,00000
;0,62950;0,02387;-0,01936;0,00000;0,00000
;0,63000;-0,04917;-0,01875;0,00000;0,00000
;0,63050;-0,02226;-0,01799;0,00000;0,00000
;0,63100;-0,00432;-0,01718;0,00000;0,00000
;0,63150;0,05398;-0,01633;0,00000;0,00000
;0,63200;-0,02482;-0,01539;0,00000;0,00000
;0,63250;0,06167;-0,01432;0,00000;0,00000
;0,63300;-0,06070;-0,01310;0,00000;0,00000
;0,63350;0,00593;-0,01179;0,00000;0,00000
;0,63400;-0,04340;-0,01048;0,00000;0,00000
;0,63450;-0,01905;-0,00928;0,00000;0,00000
;0,63500;0,01362;-0,00823;0,00000;0,00000
;0,63550;0,03540;-0,00733;0,00000;0,00000
;0,63600;-0,00304;-0,00650;0,00000;0,00000
;0,63650;-0,03059;-0,00569;0,00000;0,00000
;0,63700;0,02644;-0,00493;0,00000;0,00000
;0,63750;0,03989;-0,00421;0,00000;0,00000
;0,63800;0,00850;-0,00347;0,00000;0,00000
;0,63850;0,02900;-0,00264;0,00000;0,00000
;0,63900;-0,00752;-0,00170;0,00000;0,00000
;0,63950;0,03220;-0,00069;0,00000;0,00000
;0,64000;-0,00111;0,00039;0,00000;0,00000
;0,64050;0,05783;0,00153;0,00000;0,00000
;0,64100;0,06680;0,00277;0,00000;0,00000
;0,64150;0,01811;0,00420;0,00000;0,00000
;0,64200;0,03028;0,00583;0,00000;0,00000
;0,64250;0,03733;0,00762;0,00000;0,00000
;0,64300;0,00337;0,00953;0,00000;0,00000
;0,64350;0,04630;0,01150;0,00000;0,00000
;0,64400;0,01939;0,01347;0,00000;0,00000
;0,64450;0,03797;0,01543;0,00000;0,00000
;0,64500;-0,00047;0,01734;0,00000;0,00000
;0,64550;0,09050;0,01916;0,00000;0,00000
;0,64600;-0,04212;0,02090;0,00000;0,00000
;0,64650;-0,01073;0,02248;0,00000;0,00000
;0,64700;-0,00880;0,02379;0,00000;0,00000
;0,64750;0,06295;0,02475;0,00000;0,00000
;0,64800;-0,03635;0,02537;0,00000;0,00000
;0,64850;0,04566;0,02569;0,00000;0,00000
;0,64900;0,00401;0,02574;0,00000;0,00000
;0,64950;-0,01457;0,02553;0,00000;0,00000
;0,65000;0,03605;0,02508;0,00000;0,00000
;0,65050;0,04181;0,02443;0,00000;0,00000
;0,65100;-0,00880;0,02368;0,00000;0,00000
;0,65150;0,07064;0,02289;0,00000;0,00000
;0,65200;0,00209;0,02211;0,00000;0,00000
;0,65250;0,04694;0,02142;0,00000;0,00000
;0,65300;0,02387;0,02084;0,00000;0,00000
;0,65350;0,06231;0,02042;0,00000;0,00000
;0,65400;0,01682;0,02019;0,00000;0,00000
;0,65450;0,03797;0,02017;0,00000;0,00000
;0,65500;-0,03315;0,02032;0,00000;0,00000
;0,65550;0,03925;0,02054;0,00000;0,00000
;0,65600;0,00657;0,02077;0,00000;0,00000
;0,65650;0,03669;0,02099;0,00000;0,00000
;0,65700;0,00978;0,02119;0,00000;0,00000
;0,65750;0,03733;0,02137;0,00000;0,00000
;0,65800;-0,04596;0,02152;0,00000;0,00000
;0,65850;0,01298;0,02157;0,00000;0,00000
;0,65900;0,05911;0,02147;0,00000;0,00000
;0,65950;0,03284;0,02127;0,00000;0,00000
;0,66000;-0,00176;0,02106;0,00000;0,00000
;0,66050;0,01106;0,02085;0,00000;0,00000
;0,66100;-0,06647;0,02058;0,00000;0,00000
;0,66150;0,05142;0,02015;0,00000;0,00000
;0,66200;-0,05814;0,01953;0,00000;0,00000
;0,66250;0,03156;0,01869;0,00000;0,00000
;0,66300;-0,05557;0,01764;0,00000;0,00000
;0,66350;0,00145;0,01636;0,00000;0,00000
;0,66400;-0,01265;0,01486;0,00000;0,00000
;0,66450;0,06039;0,01318;0,00000;0,00000
;0,66500;-0,04340;0,01145;0,00000;0,00000
;0,66550;-0,01329;0,00973;0,00000;0,00000
;0,66600;-0,03123;0,00798;0,00000;0,00000
;0,66650;0,00145;0,00619;0,00000;0,00000
;0,66700;-0,01841;0,00438;0,00000;0,00000
;0,66750;0,02964;0,00257;0,00000;0,00000
;0,66800;-0,02674;0,00085;0,00000;0,00000
;0,66850;0,01362;-0,00074;0,00000;0,00000
;0,66900;-0,01713;-0,00219;0,00000;0,00000
;0,66950;0,00657;-0,00347;0,00000;0,00000
;0,67000;0,00337;-0,00458;0,00000;0,00000
;0,67050;0,02003;-0,00549;0,00000;0,00000
;0,67100;-0,01649;-0,00617;0,00000;0,00000
;0,67150;0,03733;-0,00661;0,00000;0,00000
;0,67200;0,00593;-0,00680;0,00000;0,00000
;0,67250;-0,00432;-0,00673;0,00000;0,00000
;0,67300;-0,03507;-0,00646;0,00000;0,00000
;0,67350;-0,00496;-0,00606;0,00000;0,00000
;0,67400;0,02003;-0,00563;0,00000;0,00000
;0,67450;-0,00816;-0,00516;0,00000;0,00000
;0,67500;-0,01585;-0,00465;0,00000;0,00000
;0,67550;-0,01329;-0,00416;0,00000;0,00000
;0,67600;-0,01713;-0,00373;0,00000;0,00000
;0,67650;0,01811;-0,00339;0,00000;0,00000
;0,67700;-0,04020;-0,00313;0,00000;0,00000
;0,67750;-0,01969;-0,00298;0,00000;0,00000
;0,67800;-0,04917;-0,00299;0,00000;0,00000
;0,67850;0,00850;-0,00321;0,00000;0,00000
;0,67900;-0,01265;-0,00363;0,00000;0,00000
;0,67950;0,00337;-0,00418;0,00000;0,00000
;0,68000;-0,01713;-0,00481;0,00000;0,00000
;0,68050;-0,05686;-0,00550;0,00000;0,00000
;0,68100;-0,00240;-0,00629;0,00000;0,00000
;0,68150;-0,01201;-0,00718;0,00000;0,00000
;0,68200;-0,02226;-0,00813;0,00000;0,00000
;0,68250;0,00209;-0,00910;0,00000;0,00000
;0,68300;-0,02034;-0,01006;0,00000;0,00000
;0,68350;0,00978;-0,01096;0,00000;0,00000
;0,68400;-0,03123;-0,01178;0,00000;0,00000
;0,68450;-0,00176;-0,01250;0,00000;0,00000
;0,68500;-0,00880;-0,01311;0,00000;0,00000
;0,68550;-0,01265;-0,01361;0,00000;0,00000
;0,68600;-0,00304;-0,01399;0,00000;0,00000
;0,68650;0,00145;-0,01425;0,00000;0,00000
;0,68700;-0,00176;-0,01436;0,00000;0,00000
;0,68750;0,00209;-0,01432;0,00000;0,00000
;0,68800;0,00850;-0,01411;0,00000;0,00000
;0,68850;-0,02995;-0,01374;0,00000;0,00000
;0,68900;-0,03315;-0,01327;0,00000;0,00000
;0,68950;-0,00624;-0,01277;0,00000;0,00000
;0,69000;-0,00752;-0,01230;0,00000;0,00000
;0,69050;-0,04724;-0,01187;0,00000;0,00000
;0,69100;-0,00240;-0,01153;0,00000;0,00000
;0,69150;-0,08633;-0,01133;0,00000;0,00000
;0,69200;-0,00944;-0,01133;0,00000;0,00000
;0,69250;-0,09722;-0,01160;0,00000;0,00000
;0,69300;-0,04532;-0,01221;0,00000;0,00000
;0,69350;-0,03763;-0,01320;0,00000;0,00000
;0,69400;-0,07800;-0,01457;0,00000;0,00000
;0,69450;-0,02802;-0,01627;0,00000;0,00000
;0,69500;-0,02866;-0,01825;0,00000;0,00000
;0,69550;-0,03956;-0,02043;0,00000;0,00000
;0,69600;-0,07351;-0,02271;0,00000;0,00000
;0,69650;-0,06839;-0,02508;0,00000;0,00000
;0,69700;-0,00176;-0,02753;0,00000;0,00000
;0,69750;-0,01521;-0,02998;0,00000;0,00000
;0,69800;0,02836;-0,03226;0,00000;0,00000
;0,69850;-0,07351;-0,03423;0,00000;0,00000
;0,69900;-0,07800;-0,03588;0,00000;0,00000
;0,69950;-0,03956;-0,03730;0,00000;0,00000
;0,70000;0,02067;-0,03854;0,00000;0,00000
;0,70050;-0,03571;-0,03954;0,00000;0,00000
;0,70100;-0,03828;-0,04024;0,00000;0,00000
;0,70150;-0,01073;-0,04066;0,00000;0,00000
;0,70200;0,02259;-0,04077;0,00000;0,00000
;0,70250;-0,07479;-0,04056;0,00000;0,00000
;0,70300;0,02836;-0,04005;0,00000;0,00000
;0,70350;-0,05942;-0,03927;0,00000;0,00000
;0,70400;-0,02802;-0,03828;0,00000;0,00000
;0,70450;-0,01969;-0,03715;0,00000;0,00000
;0,70500;-0,05045;-0,03596;0,00000;0,00000
;0,70550;-0,06582;-0,03477;0,00000;0,00000
;0,70600;0,00209;-0,03367;0,00000;0,00000
;0,70650;-0,01201;-0,03267;0,00000;0,00000
;0,70700;-0,01969;-0,03172;0,00000;0,00000
;0,70750;-0,07672;-0,03082;0,00000;0,00000
;0,70800;0,00850;-0,03000;0,00000;0,00000
;0,70850;-0,02482;-0,02929;0,00000;0,00000
;0,70900;0,00273;-0,02863;0,00000;0,00000
;0,70950;-0,07544;-0,02800;0,00000;0,00000
;0,71000;-0,00176;-0,02743;0,00000;0,00000
;0,71050;-0,01393;-0,02693;0,00000;0,00000
;0,71100;0,02836;-0,02645;0,00000;0,00000
;0,71150;-0,01008;-0,02590;0,00000;0,00000
;0,71200;0,07000;-0,02520;0,00000;0,00000
;0,71250;-0,00688;-0,02425;0,00000;0,00000
;0,71300;0,04117;-0,02297;0,00000;0,00000
;0,71350;-0,04789;-0,02139;0,00000;0,00000
;0,71400;0,05270;-0,01956;0,00000;0,00000
;0,71450;-0,01969;-0,01754;0,00000;0,00000
;0,71500;0,03412;-0,01538;0,00000;0,00000
;0,71550;-0,00240;-0,01312;0,00000;0,00000
;0,71600;0,02259;-0,01078;0,00000;0,00000
;0,71650;-0,00624;-0,00841;0,00000;0,00000
;0,71700;-0,00880;-0,00606;0,00000;0,00000
;0,71750;-0,06582;-0,00386;0,00000;0,00000
;0,71800;0,01618;-0,00192;0,00000;0,00000
;0,71850;0,00529;-0,00030;0,00000;0,00000
;0,71900;0,04245;0,00102;0,00000;0,00000
;0,71950;-0,03635;0,00213;0,00000;0,00000
;0,72000;-0,00624;0,00304;0,00000;0,00000
;0,72050;-0,04468;0,00370;0,00000;0,00000
;0,72100;0,10011;0,00410;0,00000;0,00000
;0,72150;-0,02931;0,00433;0,00000;0,00000
;0,72200;0,03412;0,00451;0,00000;0,00000
;0,72250;-0,01969;0,00466;0,00000;0,00000
;0,72300;-0,00816;0,00477;0,00000;0,00000
;0,72350;0,01747;0,00482;0,00000;0,00000
;0,72400;0,01554;0,00481;0,00000;0,00000
;0,72450;-0,02610;0,00478;0,00000;0,00000
;0,72500;0,04309;0,00473;0,00000;0,00000
;0,72550;0,00401;0,00467;0,00000;0,00000
;0,72600;0,02964;0,00467;0,00000;0,00000
;0,72650;-0,06326;0,00471;0,00000;0,00000
;0,72700;0,04373;0,00475;0,00000;0,00000
;0,72750;-0,00880;0,00476;0,00000;0,00000
;0,72800;0,02451;0,00475;0,00000;0,00000
;0,72850;-0,01201;0,00475;0,00000;0,00000
;0,72900;0,04117;0,00477;0,00000;0,00000
;0,72950;-0,00111;0,00484;0,00000;0,00000
;0,73000;0,03220;0,00497;0,00000;0,00000
;0,73050;-0,00047;0,00519;0,00000;0,00000
;0,73100;0,01042;0,00549;0,00000;0,00000
;0,73150;0,03092;0,00586;0,00000;0,00000
;0,73200;0,11549;0,00634;0,00000;0,00000
;0,73250;0,04245;0,00706;0,00000;0,00000
;0,73300;0,04181;0,00815;0,00000;0,00000
;0,73350;-0,01713;0,00956;0,00000;0,00000
;0,73400;0,05334;0,01121;0,00000;0,00000
;0,73450;-0,02162;0,01296;0,00000;0,00000
;0,73500;0,05014;0,01474;0,00000;0,00000
;0,73550;-0,01008;0,01647;0,00000;0,00000
;0,73600;0,04566;0,01809;0,00000;0,00000
;0,73650;0,00081;0,01958;0,00000;0,00000
;0,73700;0,03156;0,02091;0,00000;0,00000
;0,73750;-0,04020;0,02205;0,00000;0,00000
;0,73800;-0,00624;0,02290;0,00000;0,00000
;0,73850;0,00914;0,02341;0,00000;0,00000
;0,73900;0,04758;0,02356;0,00000;0,00000
;0,73950;-0,05750;0,02342;0,00000;0,00000
;0,74000;0,00081;0,02298;0,00000;0,00000
;0,74050;-0,07287;0,02219;0,00000;0,00000
;0,74100;0,08346;0,02101;0,00000;0,00000
;0,74150;-0,02354;0,01953;0,00000;0,00000
;0,74200;-0,00560;0,01788;0,00000;0,00000
;0,74250;-0,00176;0,01610;0,00000;0,00000
;0,74300;0,01234;0,01424;0,00000;0,00000
;0,74350;-0,00816;0,01234;0,00000;0,00000
;0,74400;0,04053;0,01048;0,00000;0,00000
;0,74450;-0,03123;0,00873;0,00000;0,00000
;0,74500;0,02964;0,00711;0,00000;0,00000
;0,74550;0,00785;0,00565;0,00000;0,00000
;0,74600;0,03028;0,00439;0,00000;0,00000
;0,74650;0,01426;0,00338;0,00000;0,00000
;0,74700;0,03412;0,00266;0,00000;0,00000
;0,74750;-0,01265;0,00224;0,00000;0,00000
;0,74800;0,01106;0,00208;0,00000;0,00000
;0,74850;0,00465;0,00213;0,00000;0,00000
;0,74900;0,01747;0,00234;0,00000;0,00000
;0,74950;0,01618;0,00270;0,00000;0,00000
;0,75000;-0,01905;0,00317;0,00000;0,00000
;0,75050;-0,05109;0,00367;0,00000;0,00000
;0,75100;0,05783;0,00412;0,00000;0,00000
;0,75150;-0,05686;0,00446;0,00000;0,00000
;0,75200;-0,00752;0,00468;0,00000;0,00000
;0,75250;-0,01777;0,00472;0,00000;0,00000
;0,75300;0,03284;0,00457;0,00000;0,00000
;0,75350;-0,05237;0,00427;0,00000;0,00000
;0,75400;-0,00368;0,00381;0,00000;0,00000
;0,75450;0,04245;0,00322;0,00000;0,00000
;0,75500;0,01939;0,00257;0,00000;0,00000
;0,75550;0,01811;0,00198;0,00000;0,00000
;0,75600;-0,01329;0,00152;0,00000;0,00000
;0,75650;-0,02162;0,00116;0,00000;0,00000
;0,75700;0,00657;0,00086;0,00000;0,00000
;0,75750;0,00593;0,00058;0,00000;0,00000
;0,75800;-0,03828;0,00033;0,00000;0,00000
;0,75850;-0,04468;0,00004;0,00000;0,00000
;0,75900;-0,02354;-0,00037;0,00000;0,00000
;0,75950;-0,02290;-0,00096;0,00000;0,00000
;0,76000;-0,01201;-0,00174;0,00000;0,00000
;0,76050;0,02644;-0,00266;0,00000;0,00000
;0,76100;0,00273;-0,00363;0,00000;0,00000
;0,76150;-0,02546;-0,00456;0,00000;0,00000
;0,76200;-0,02482;-0,00544;0,00000;0,00000
;0,76250;-0,05109;-0,00631;0,00000;0,00000
;0,76300;0,02323;-0,00721;0,00000;0,00000
;0,76350;-0,07928;-0,00815;0,00000;0,00000
;0,76400;0,01042;-0,00915;0,00000;0,00000
;0,76450;0,02003;-0,01018;0,00000;0,00000
;0,76500;-0,06903;-0,01118;0,00000;0,00000
;0,76550;-0,07928;-0,01218;0,00000;0,00000
;0,76600;-0,01265;-0,01327;0,00000;0,00000
;0,76650;-0,05686;-0,01451;0,00000;0,00000
;0,76700;-0,03187;-0,01589;0,00000;0,00000
;0,76750;-0,05237;-0,01740;0,00000;0,00000
;0,76800;-0,00368;-0,01903;0,00000;0,00000
;0,76850;-0,06198;-0,02071;0,00000;0,00000
;0,76900;-0,02931;-0,02241;0,00000;0,00000
;0,76950;-0,05878;-0,02413;0,00000;0,00000
;0,77000;-0,01521;-0,02584;0,00000;0,00000
;0,77050;-0,01969;-0,02752;0,00000;0,00000
;0,77100;-0,08505;-0,02910;0,00000;0,00000
;0,77150;-0,01329;-0,03060;0,00000;0,00000
;0,77200;-0,00176;-0,03202;0,00000;0,00000
;0,77250;-0,01393;-0,03326;0,00000;0,00000
;0,77300;-0,00368;-0,03424;0,00000;0,00000
;0,77350;-0,05109;-0,03492;0,00000;0,00000
;0,77400;-0,01649;-0,03532;0,00000;0,00000
;0,77450;-0,03571;-0,03548;0,00000;0,00000
;0,77500;-0,04724;-0,03545;0,00000;0,00000
;0,77550;-0,05429;-0,03530;0,00000;0,00000
;0,77600;-0,04212;-0,03510;0,00000;0,00000
;0,77650;-0,04724;-0,03492;0,00000;0,00000
;0,77700;-0,11452;-0,03483;0,00000;0,00000
;0,77750;-0,07415;-0,03494;0,00000;0,00000
;0,77800;-0,06326;-0,03535;0,00000;0,00000
;0,77850;-0,04596;-0,03610;0,00000;0,00000
;0,77900;-0,03571;-0,03712;0,00000;0,00000
;0,77950;-0,05621;-0,03832;0,00000;0,00000
;0,78000;-0,09594;-0,03966;0,00000;0,00000
;0,78050;-0,09337;-0,04115;0,00000;0,00000
;0,78100;-0,03379;-0,04283;0,00000;0,00000
;0,78150;0,02964;-0,04462;0,00000;0,00000
;0,78200;-0,07800;-0,04635;0,00000;0,00000
;0,78250;-0,00304;-0,04789;0,00000;0,00000
;0,78300;-0,06262;-0,04918;0,00000;0,00000
;0,78350;-0,00240;-0,05018;0,00000;0,00000
;0,78400;-0,05942;-0,05088;0,00000;0,00000
;0,78450;-0,03892;-0,05127;0,00000;0,00000
;0,78500;0,00081;-0,05138;0,00000;0,00000
;0,78550;0,04950;-0,05116;0,00000;0,00000
;0,78600;-0,04212;-0,05051;0,00000;0,00000
;0,78650;-0,04660;-0,04940;0,00000;0,00000
;0,78700;-0,04917;-0,04797;0,00000;0,00000
;0,78750;-0,00304;-0,04632;0,00000;0,00000
;0,78800;-0,05365;-0,04454;0,00000;0,00000
;0,78850;0,02451;-0,04267;0,00000;0,00000
;0,78900;-0,04084;-0,04072;0,00000;0,00000
;0,78950;-0,02610;-0,03871;0,00000;0,00000
;0,79000;-0,05493;-0,03671;0,00000;0,00000
;0,79050;0,02195;-0,03478;0,00000;0,00000
;0,79100;-0,08633;-0,03295;0,00000;0,00000
;0,79150;0,08089;-0,03123;0,00000;0,00000
;0,79200;-0,06326;-0,02958;0,00000;0,00000
;0,79250;0,01811;-0,02796;0,00000;0,00000
;0,79300;-0,01585;-0,02636;0,00000;0,00000
;0,79350;-0,03315;-0,02479;0,00000;0,00000
;0,79400;-0,06198;-0,02330;0,00000;0,00000
;0,79450;0,01618;-0,02197;0,00000;0,00000
;0,79500;-0,01073;-0,02082;0,00000;0,00000
;0,79550;-0,03059;-0,01980;0,00000;0,00000
;0,79600;-0,02738;-0,01892;0,00000;0,00000
;0,79650;0,01939;-0,01817;0,00000;0,00000
;0,79700;-0,06134;-0,01755;0,00000;0,00000
;0,79750;-0,02995;-0,01705;0,00000;0,00000
;0,79800;-0,02674;-0,01673;0,00000;0,00000
;0,79850;0,02772;-0,01657;0,00000;0,00000
;0,79900;-0,03187;-0,01652;0,00000;0,00000
;0,79950;0,01170;-0,01650;0,00000;0,00000
;0,80000;-0,07095;-0,01649;0,00000;0,00000
;0,80050;-0,02482;-0,01654;0,00000;0,00000
;0,80100;-0,03828;-0,01669;0,00000;0,00000
;0,80150;-0,00560;-0,01698;0,00000;0,00000
;0,80200;0,00850;-0,01735;0,00000;0,00000
;0,80250;0,04566;-0,01771;0,00000;0,00000
;0,80300;-0,05493;-0,01794;0,00000;0,00000
;0,80350;0,01811;-0,01801;0,00000;0,00000
;0,80400;-0,03059;-0,01794;0,00000;0,00000
;0,80450;0,03861;-0,01773;0,00000;0,00000
;0,80500;0,03028;-0,01734;0,00000;0,00000
;0,80550;0,04437;-0,01669;0,00000;0,00000
;0,80600;-0,02802;-0,01571;0,00000;0,00000
;0,80650;0,02644;-0,01445;0,00000;0,00000
;0,80700;0,00850;-0,01295;0,00000;0,00000
;0,80750;0,04822;-0,01125;0,00000;0,00000
;0,80800;-0,02995;-0,00937;0,00000;0,00000
;0,80850;0,02708;-0,00736;0,00000;0,00000
;0,80900;-0,04212;-0,00531;0,00000;0,00000
;0,80950;0,08282;-0,00330;0,00000;0,00000
;0,81000;-0,03507;-0,00134;0,00000;0,00000
;0,81050;0,05014;0,00056;0,00000;0,00000
;0,81100;0,01042;0,00242;0,00000;0,00000
