University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;3,44900;0,93587;0,91739;0,00000;0,00000
;3,44950;0,91409;0,91805;0,00000;0,00000
;3,45000;0,95573;0,91859;0,00000;0,00000
;3,45050;0,91857;0,91906;0,00000;0,00000
;3,45100;0,90319;0,91951;0,00000;0,00000
;3,45150;0,85642;0,91988;0,00000;0,00000
;3,45200;0,96342;0,92010;0,00000;0,00000
;3,45250;0,88718;0,92016;0,00000;0,00000
;3,45300;0,89486;0,92007;0,00000;0,00000
;3,45350;0,88461;0,91980;0,00000;0,00000
;3,45400;0,94228;0,91935;0,00000;0,00000
;3,45450;0,94356;0,91875;0,00000;0,00000
;3,45500;0,92690;0,91812;0,00000;0,00000
;3,45550;0,97175;0,91758;0,00000;0,00000
;3,45600;0,93074;0,91721;0,00000;0,00000
;3,45650;0,97880;0,91710;0,00000;0,00000
;3,45700;0,88718;0,91729;0,00000;0,00000
;3,45750;0,85002;0,91771;0,00000;0,00000
;3,45800;0,90319;0,91817;0,00000;0,00000
;3,45850;0,89294;0,91852;0,00000;0,00000
;3,45900;0,92562;0,91869;0,00000;0,00000
;3,45950;0,91537;0,91870;0,00000;0,00000
;3,46000;0,93779;0,91859;0,00000;0,00000
;3,46050;0,95317;0,91844;0,00000;0,00000
;3,46100;0,91216;0,91832;0,00000;0,00000
;3,46150;0,94292;0,91828;0,00000;0,00000
;3,46200;0,94612;0,91837;0,00000;0,00000
;3,46250;0,92049;0,91859;0,00000;0,00000
;3,46300;0,89166;0,91895;0,00000;0,00000
;3,46350;0,93459;0,91937;0,00000;0,00000
;3,46400;0,89166;0,91979;0,00000;0,00000
;3,46450;0,91985;0,92018;0,00000;0,00000
;3,46500;0,91729;0,92049;0,00000;0,00000
;3,46550;0,89743;0,92070;0,00000;0,00000
;3,46600;0,86603;0,92078;0,00000;0,00000
;3,46650;0,84809;0,92062;0,00000;0,00000
;3,46700;0,88077;0,92012;0,00000;0,00000
;3,46750;0,90383;0,91922;0,00000;0,00000
;3,46800;0,85834;0,91794;0,00000;0,00000
;3,46850;0,86796;0,91630;0,00000;0,00000
;3,46900;0,90255;0,91433;0,00000;0,00000
;3,46950;0,91280;0,91210;0,00000;0,00000
;3,47000;0,87500;0,90972;0,00000;0,00000
;3,47050;0,86091;0,90728;0,00000;0,00000
;3,47100;0,85963;0,90476;0,00000;0,00000
;3,47150;0,89999;0,90217;0,00000;0,00000
;3,47200;0,84041;0,89953;0,00000;0,00000
;3,47250;0,83976;0,89685;0,00000;0,00000
;3,47300;0,88461;0,89411;0,00000;0,00000
;3,47350;0,85194;0,89130;0,00000;0,00000
;3,47400;0,86731;0,88848;0,00000;0,00000
;3,47450;0,86988;0,88568;0,00000;0,00000
;3,47500;0,91537;0,88297;0,00000;0,00000
;3,47550;0,89679;0,88045;0,00000;0,00000
;3,47600;0,78915;0,87820;0,00000;0,00000
;3,47650;0,85770;0,87615;0,00000;0,00000
;3,47700;0,85450;0,87421;0,00000;0,00000
;3,47750;0,86667;0,87233;0,00000;0,00000
;3,47800;0,84105;0,87053;0,00000;0,00000
;3,47850;0,92626;0,86884;0,00000;0,00000
;3,47900;0,88141;0,86733;0,00000;0,00000
;3,47950;0,84681;0,86610;0,00000;0,00000
;3,48000;0,83720;0,86512;0,00000;0,00000
;3,48050;0,86539;0,86431;0,00000;0,00000
;3,48100;0,84169;0,86362;0,00000;0,00000
;3,48150;0,87244;0,86300;0,00000;0,00000
;3,48200;0,84553;0,86244;0,00000;0,00000
;3,48250;0,89615;0,86195;0,00000;0,00000
;3,48300;0,93395;0,86158;0,00000;0,00000
;3,48350;0,89679;0,86146;0,00000;0,00000
;3,48400;0,85386;0,86166;0,00000;0,00000
;3,48450;0,83848;0,86216;0,00000;0,00000
;3,48500;0,85578;0,86281;0,00000;0,00000
;3,48550;0,86667;0,86352;0,00000;0,00000
;3,48600;0,89422;0,86423;0,00000;0,00000
;3,48650;0,84361;0,86495;0,00000;0,00000
;3,48700;0,84809;0,86564;0,00000;0,00000
;3,48750;0,90319;0,86626;0,00000;0,00000
;3,48800;0,84873;0,86682;0,00000;0,00000
;3,48850;0,88205;0,86732;0,00000;0,00000
;3,48900;0,84297;0,86777;0,00000;0,00000
;3,48950;0,86219;0,86814;0,00000;0,00000
;3,49000;0,85578;0,86839;0,00000;0,00000
;3,49050;0,86860;0,86851;0,00000;0,00000
;3,49100;0,90447;0,86853;0,00000;0,00000
;3,49150;0,89358;0,86853;0,00000;0,00000
;3,49200;0,80068;0,86855;0,00000;0,00000
;3,49250;0,82183;0,86854;0,00000;0,00000
;3,49300;0,88718;0,86838;0,00000;0,00000
;3,49350;0,85899;0,86804;0,00000;0,00000
;3,49400;0,86924;0,86759;0,00000;0,00000
;3,49450;0,92690;0,86710;0,00000;0,00000
;3,49500;0,81221;0,86665;0,00000;0,00000
;3,49550;0,88589;0,86625;0,00000;0,00000
;3,49600;0,86411;0,86591;0,00000;0,00000
;3,49650;0,93523;0,86564;0,00000;0,00000
;3,49700;0,82439;0,86551;0,00000;0,00000
;3,49750;0,87564;0,86553;0,00000;0,00000
;3,49800;0,88077;0,86565;0,00000;0,00000
;3,49850;0,90768;0,86588;0,00000;0,00000
;3,49900;0,86731;0,86625;0,00000;0,00000
;3,49950;0,95701;0,86680;0,00000;0,00000
;3,50000;0,81670;0,86757;0,00000;0,00000
;3,50050;0,91280;0,86855;0,00000;0,00000
;3,50100;0,83464;0,86964;0,00000;0,00000
;3,50150;0,89615;0,87077;0,00000;0,00000
;3,50200;0,83656;0,87188;0,00000;0,00000
;3,50250;0,91985;0,87291;0,00000;0,00000
;3,50300;0,81029;0,87384;0,00000;0,00000
;3,50350;0,88654;0,87463;0,00000;0,00000
;3,50400;0,89358;0,87525;0,00000;0,00000
;3,50450;0,91537;0,87574;0,00000;0,00000
;3,50500;0,85258;0,87619;0,00000;0,00000
;3,50550;0,93138;0,87663;0,00000;0,00000
;3,50600;0,88718;0,87711;0,00000;0,00000
;3,50650;0,89230;0,87768;0,00000;0,00000
;3,50700;0,78979;0,87830;0,00000;0,00000
;3,50750;0,88782;0,87886;0,00000;0,00000
;3,50800;0,84937;0,87923;0,00000;0,00000
;3,50850;0,83976;0,87938;0,00000;0,00000
;3,50900;0,81542;0,87924;0,00000;0,00000
;3,50950;0,88013;0,87876;0,00000;0,00000
;3,51000;0,90063;0,87797;0,00000;0,00000
;3,51050;0,86219;0,87698;0,00000;0,00000
;3,51100;0,81670;0,87587;0,00000;0,00000
;3,51150;0,92754;0,87466;0,00000;0,00000
;3,51200;0,88333;0,87342;0,00000;0,00000
;3,51250;0,85322;0,87226;0,00000;0,00000
;3,51300;0,84553;0,87119;0,00000;0,00000
;3,51350;0,86988;0,87020;0,00000;0,00000
;3,51400;0,82375;0,86924;0,00000;0,00000
;3,51450;0,84553;0,86827;0,00000;0,00000
;3,51500;0,79235;0,86721;0,00000;0,00000
;3,51550;0,85194;0,86599;0,00000;0,00000
;3,51600;0,78851;0,86455;0,00000;0,00000
;3,51650;0,87116;0,86287;0,00000;0,00000
;3,51700;0,82567;0,86098;0,00000;0,00000
;3,51750;0,84553;0,85895;0,00000;0,00000
;3,51800;0,83528;0,85683;0,00000;0,00000
;3,51850;0,83272;0,85466;0,00000;0,00000
;3,51900;0,83464;0,85250;0,00000;0,00000
;3,51950;0,88333;0,85037;0,00000;0,00000
;3,52000;0,83400;0,84838;0,00000;0,00000
;3,52050;0,87757;0,84658;0,00000;0,00000
;3,52100;0,77505;0,84502;0,00000;0,00000
;3,52150;0,82759;0,84363;0,00000;0,00000
;3,52200;0,83400;0,84233;0,00000;0,00000
;3,52250;0,81414;0,84107;0,00000;0,00000
;3,52300;0,77634;0,83983;0,00000;0,00000
;3,52350;0,82183;0,83853;0,00000;0,00000
;3,52400;0,78146;0,83710;0,00000;0,00000
;3,52450;0,78402;0,83550;0,00000;0,00000
;3,52500;0,86219;0,83371;0,00000;0,00000
;3,52550;0,85194;0,83183;0,00000;0,00000
;3,52600;0,80837;0,82997;0,00000;0,00000
;3,52650;0,76993;0,82821;0,00000;0,00000
;3,52700;0,79107;0,82648;0,00000;0,00000
;3,52750;0,83400;0,82473;0,00000;0,00000
;3,52800;0,75263;0,82294;0,00000;0,00000
;3,52850;0,76224;0,82110;0,00000;0,00000
;3,52900;0,81029;0,81913;0,00000;0,00000
;3,52950;0,80581;0,81703;0,00000;0,00000
;3,53000;0,83528;0,81488;0,00000;0,00000
;3,53050;0,80517;0,81279;0,00000;0,00000
;3,53100;0,82311;0,81086;0,00000;0,00000
;3,53150;0,81029;0,80913;0,00000;0,00000
;3,53200;0,82118;0,80764;0,00000;0,00000
;3,53250;0,74558;0,80639;0,00000;0,00000
;3,53300;0,86731;0,80534;0,00000;0,00000
;3,53350;0,77890;0,80447;0,00000;0,00000
;3,53400;0,80196;0,80379;0,00000;0,00000
;3,53450;0,73277;0,80324;0,00000;0,00000
;3,53500;0,80773;0,80271;0,00000;0,00000
;3,53550;0,76480;0,80212;0,00000;0,00000
;3,53600;0,82183;0,80145;0,00000;0,00000
;3,53650;0,85963;0,80075;0,00000;0,00000
;3,53700;0,83592;0,80016;0,00000;0,00000
;3,53750;0,81093;0,79981;0,00000;0,00000
;3,53800;0,81670;0,79974;0,00000;0,00000
;3,53850;0,76416;0,79990;0,00000;0,00000
;3,53900;0,83400;0,80023;0,00000;0,00000
;3,53950;0,79812;0,80068;0,00000;0,00000
;3,54000;0,82887;0,80121;0,00000;0,00000
;3,54050;0,78082;0,80184;0,00000;0,00000
;3,54100;0,82951;0,80252;0,00000;0,00000
;3,54150;0,76673;0,80321;0,00000;0,00000
;3,54200;0,79363;0,80386;0,00000;0,00000
;3,54250;0,74302;0,80437;0,00000;0,00000
;3,54300;0,84105;0,80468;0,00000;0,00000
;3,54350;0,73149;0,80476;0,00000;0,00000
;3,54400;0,84809;0,80461;0,00000;0,00000
;3,54450;0,81157;0,80429;0,00000;0,00000
;3,54500;0,84041;0,80389;0,00000;0,00000
;3,54550;0,83592;0,80355;0,00000;0,00000
;3,54600;0,86924;0,80338;0,00000;0,00000
;3,54650;0,81157;0,80348;0,00000;0,00000
;3,54700;0,81542;0,80389;0,00000;0,00000
;3,54750;0,77954;0,80455;0,00000;0,00000
;3,54800;0,84553;0,80536;0,00000;0,00000
;3,54850;0,79363;0,80627;0,00000;0,00000
;3,54900;0,86988;0,80727;0,00000;0,00000
;3,54950;0,78338;0,80835;0,00000;0,00000
;3,55000;0,84681;0,80951;0,00000;0,00000
;3,55050;0,76608;0,81069;0,00000;0,00000
;3,55100;0,87308;0,81186;0,00000;0,00000
;3,55150;0,78466;0,81298;0,00000;0,00000
;3,55200;0,80709;0,81404;0,00000;0,00000
;3,55250;0,71995;0,81496;0,00000;0,00000
;3,55300;0,88974;0,81563;0,00000;0,00000
;3,55350;0,80453;0,81604;0,00000;0,00000
;3,55400;0,86091;0,81632;0,00000;0,00000
;3,55450;0,82183;0,81655;0,00000;0,00000
;3,55500;0,83912;0,81682;0,00000;0,00000
;3,55550;0,76737;0,81712;0,00000;0,00000
;3,55600;0,83720;0,81742;0,00000;0,00000
;3,55650;0,82887;0,81767;0,00000;0,00000
;3,55700;0,82247;0,81791;0,00000;0,00000
;3,55750;0,83079;0,81815;0,00000;0,00000
;3,55800;0,86219;0,81843;0,00000;0,00000
;3,55850;0,77377;0,81879;0,00000;0,00000
;3,55900;0,80004;0,81917;0,00000;0,00000
;3,55950;0,80196;0,81950;0,00000;0,00000
;3,56000;0,84297;0,81971;0,00000;0,00000
;3,56050;0,77762;0,81981;0,00000;0,00000
;3,56100;0,76993;0,81977;0,00000;0,00000
;3,56150;0,74558;0,81950;0,00000;0,00000
;3,56200;0,78082;0,81888;0,00000;0,00000
;3,56250;0,82887;0,81788;0,00000;0,00000
;3,56300;0,78274;0,81656;0,00000;0,00000
;3,56350;0,78210;0,81500;0,00000;0,00000
;3,56400;0,81670;0,81326;0,00000;0,00000
;3,56450;0,76673;0,81140;0,00000;0,00000
;3,56500;0,81093;0,80945;0,00000;0,00000
;3,56550;0,80132;0,80747;0,00000;0,00000
;3,56600;0,80965;0,80553;0,00000;0,00000
;3,56650;0,78274;0,80369;0,00000;0,00000
;3,56700;0,76160;0,80196;0,00000;0,00000
;3,56750;0,75327;0,80029;0,00000;0,00000
;3,56800;0,80324;0,79862;0,00000;0,00000
;3,56850;0,77954;0,79694;0,00000;0,00000
;3,56900;0,79684;0,79529;0,00000;0,00000
;3,56950;0,73853;0,79369;0,00000;0,00000
;3,57000;0,80901;0,79213;0,00000;0,00000
;3,57050;0,80453;0,79062;0,00000;0,00000
;3,57100;0,78082;0,78923;0,00000;0,00000
;3,57150;0,78787;0,78799;0,00000;0,00000
;3,57200;0,79812;0,78692;0,00000;0,00000
;3,57250;0,80132;0,78604;0,00000;0,00000
;3,57300;0,78274;0,78535;0,00000;0,00000
;3,57350;0,78338;0,78487;0,00000;0,00000
;3,57400;0,75968;0,78454;0,00000;0,00000
;3,57450;0,73469;0,78428;0,00000;0,00000
;3,57500;0,81157;0,78401;0,00000;0,00000
;3,57550;0,76160;0,78369;0,00000;0,00000
;3,57600;0,72444;0,78330;0,00000;0,00000
;3,57650;0,67895;0,78276;0,00000;0,00000
;3,57700;0,75583;0,78190;0,00000;0,00000
;3,57750;0,75455;0,78064;0,00000;0,00000
;3,57800;0,74366;0,77903;0,00000;0,00000
;3,57850;0,70458;0,77711;0,00000;0,00000
;3,57900;0,76096;0,77489;0,00000;0,00000
;3,57950;0,72252;0,77240;0,00000;0,00000
;3,58000;0,77249;0,76971;0,00000;0,00000
;3,58050;0,79043;0,76694;0,00000;0,00000
;3,58100;0,72252;0,76422;0,00000;0,00000
;3,58150;0,77505;0,76163;0,00000;0,00000
;3,58200;0,72764;0,75921;0,00000;0,00000
;3,58250;0,73533;0,75697;0,00000;0,00000
;3,58300;0,74879;0,75489;0,00000;0,00000
;3,58350;0,75135;0,75297;0,00000;0,00000
;3,58400;0,68856;0,75119;0,00000;0,00000
;3,58450;0,75007;0,74953;0,00000;0,00000
;3,58500;0,75968;0,74793;0,00000;0,00000
;3,58550;0,72572;0,74644;0,00000;0,00000
;3,58600;0,72316;0,74506;0,00000;0,00000
;3,58650;0,75327;0,74379;0,00000;0,00000
;3,58700;0,74174;0,74261;0,00000;0,00000
;3,58750;0,78915;0,74158;0,00000;0,00000
;3,58800;0,70906;0,74075;0,00000;0,00000
;3,58850;0,78402;0,74014;0,00000;0,00000
;3,58900;0,76032;0,73976;0,00000;0,00000
;3,58950;0,72124;0,73962;0,00000;0,00000
;3,59000;0,72764;0,73969;0,00000;0,00000
;3,59050;0,75455;0,73987;0,00000;0,00000
;3,59100;0,72188;0,74012;0,00000;0,00000
;3,59150;0,78979;0,74042;0,00000;0,00000
;3,59200;0,70970;0,74077;0,00000;0,00000
;3,59250;0,76544;0,74118;0,00000;0,00000
;3,59300;0,73085;0,74162;0,00000;0,00000
;3,59350;0,75135;0,74206;0,00000;0,00000
;3,59400;0,74238;0,74250;0,00000;0,00000
;3,59450;0,78723;0,74295;0,00000;0,00000
;3,59500;0,78018;0,74345;0,00000;0,00000
;3,59550;0,76352;0,74409;0,00000;0,00000
;3,59600;0,74879;0,74488;0,00000;0,00000
;3,59650;0,79299;0,74582;0,00000;0,00000
;3,59700;0,71803;0,74689;0,00000;0,00000
;3,59750;0,80260;0,74805;0,00000;0,00000
;3,59800;0,78851;0,74930;0,00000;0,00000
;3,59850;0,77057;0,75068;0,00000;0,00000
;3,59900;0,70970;0,75217;0,00000;0,00000
;3,59950;0,78787;0,75368;0,00000;0,00000
;3,60000;0,73149;0,75513;0,00000;0,00000
;3,60050;0,74238;0,75646;0,00000;0,00000
;3,60100;0,75327;0,75762;0,00000;0,00000
;3,60150;0,74174;0,75856;0,00000;0,00000
;3,60200;0,76224;0,75927;0,00000;0,00000
;3,60250;0,72188;0,75974;0,00000;0,00000
;3,60300;0,71675;0,75996;0,00000;0,00000
;3,60350;0,79876;0,75990;0,00000;0,00000
;3,60400;0,77505;0,75961;0,00000;0,00000
;3,60450;0,83656;0,75927;0,00000;0,00000
;3,60500;0,68151;0,75898;0,00000;0,00000
;3,60550;0,76865;0,75877;0,00000;0,00000
;3,60600;0,72892;0,75856;0,00000;0,00000
;3,60650;0,80773;0,75831;0,00000;0,00000
;3,60700;0,74046;0,75808;0,00000;0,00000
;3,60750;0,74815;0,75788;0,00000;0,00000
;3,60800;0,79428;0,75773;0,00000;0,00000
;3,60850;0,76865;0,75764;0,00000;0,00000
;3,60900;0,73918;0,75765;0,00000;0,00000
;3,60950;0,85706;0,75778;0,00000;0,00000
;3,61000;0,71163;0,75808;0,00000;0,00000
;3,61050;0,79107;0,75856;0,00000;0,00000
;3,61100;0,74943;0,75917;0,00000;0,00000
;3,61150;0,74622;0,75986;0,00000;0,00000
;3,61200;0,75904;0,76056;0,00000;0,00000
;3,61250;0,80709;0,76123;0,00000;0,00000
;3,61300;0,69176;0,76187;0,00000;0,00000
;3,61350;0,78915;0,76245;0,00000;0,00000
;3,61400;0,72508;0,76290;0,00000;0,00000
;3,61450;0,78018;0,76320;0,00000;0,00000
;3,61500;0,73469;0,76336;0,00000;0,00000
;3,61550;0,84617;0,76341;0,00000;0,00000
;3,61600;0,76352;0,76345;0,00000;0,00000
;3,61650;0,73341;0,76357;0,00000;0,00000
;3,61700;0,69176;0,76369;0,00000;0,00000
;3,61750;0,75391;0,76369;0,00000;0,00000
;3,61800;0,71098;0,76347;0,00000;0,00000
;3,61850;0,70970;0,76295;0,00000;0,00000
;3,61900;0,69305;0,76208;0,00000;0,00000
;3,61950;0,76608;0,76082;0,00000;0,00000
;3,62000;0,77826;0,75923;0,00000;0,00000
;3,62050;0,80901;0,75749;0,00000;0,00000
;3,62100;0,71419;0,75578;0,00000;0,00000
;3,62150;0,75327;0,75420;0,00000;0,00000
;3,62200;0,71227;0,75272;0,00000;0,00000
;3,62250;0,81926;0,75134;0,00000;0,00000
;3,62300;0,68792;0,75010;0,00000;0,00000
;3,62350;0,75263;0,74901;0,00000;0,00000
;3,62400;0,71163;0,74800;0,00000;0,00000
;3,62450;0,72316;0,74704;0,00000;0,00000
;3,62500;0,70394;0,74604;0,00000;0,00000
;3,62550;0,75583;0,74498;0,00000;0,00000
;3,62600;0,67190;0,74383;0,00000;0,00000
;3,62650;0,73277;0,74257;0,00000;0,00000
;3,62700;0,69753;0,74117;0,00000;0,00000
;3,62750;0,70650;0,73961;0,00000;0,00000
;3,62800;0,68792;0,73788;0,00000;0,00000
;3,62850;0,73853;0,73598;0,00000;0,00000
;3,62900;0,75840;0,73397;0,00000;0,00000
;3,62950;0,66165;0,73195;0,00000;0,00000
;3,63000;0,71419;0,72995;0,00000;0,00000
;3,63050;0,72316;0,72794;0,00000;0,00000
;3,63100;0,68087;0,72595;0,00000;0,00000
;3,63150;0,74366;0,72398;0,00000;0,00000
;3,63200;0,71483;0,72208;0,00000;0,00000
;3,63250;0,70970;0,72031;0,00000;0,00000
;3,63300;0,69881;0,71867;0,00000;0,00000
;3,63350;0,71675;0,71717;0,00000;0,00000
;3,63400;0,70202;0,71580;0,00000;0,00000
;3,63450;0,70458;0,71454;0,00000;0,00000
;3,63500;0,74494;0,71341;0,00000;0,00000
;3,63550;0,70458;0,71243;0,00000;0,00000
;3,63600;0,72380;0,71164;0,00000;0,00000
;3,63650;0,70586;0,71104;0,00000;0,00000
;3,63700;0,71291;0,71060;0,00000;0,00000
;3,63750;0,71803;0,71031;0,00000;0,00000
;3,63800;0,68087;0,71013;0,00000;0,00000
;3,63850;0,68408;0,71002;0,00000;0,00000
;3,63900;0,74110;0,70989;0,00000;0,00000
;3,63950;0,65204;0,70974;0,00000;0,00000
;3,64000;0,73085;0,70954;0,00000;0,00000
;3,64050;0,69881;0,70927;0,00000;0,00000
;3,64100;0,77377;0,70898;0,00000;0,00000
;3,64150;0,71803;0,70877;0,00000;0,00000
;3,64200;0,73533;0,70873;0,00000;0,00000
;3,64250;0,68279;0,70887;0,00000;0,00000
;3,64300;0,75519;0,70916;0,00000;0,00000
;3,64350;0,74430;0,70960;0,00000;0,00000
;3,64400;0,79620;0,71026;0,00000;0,00000
;3,64450;0,69817;0,71121;0,00000;0,00000
;3,64500;0,71291;0,71245;0,00000;0,00000
;3,64550;0,70330;0,71385;0,00000;0,00000
;3,64600;0,77441;0,71532;0,00000;0,00000
;3,64650;0,71098;0,71684;0,00000;0,00000
;3,64700;0,76352;0,71842;0,00000;0,00000
;3,64750;0,70970;0,72003;0,00000;0,00000
;3,64800;0,76096;0,72166;0,00000;0,00000
;3,64850;0,70650;0,72328;0,00000;0,00000
;3,64900;0,79171;0,72488;0,00000;0,00000
;3,64950;0,73405;0,72648;0,00000;0,00000
;3,65000;0,72060;0,72809;0,00000;0,00000
;3,65050;0,71867;0,72967;0,00000;0,00000
;3,65100;0,71611;0,73113;0,00000;0,00000
;3,65150;0,71291;0,73239;0,00000;0,00000
;3,65200;0,69048;0,73340;0,00000;0,00000
;3,65250;0,61424;0,73404;0,00000;0,00000
;3,65300;0,76865;0,73419;0,00000;0,00000
;3,65350;0,71163;0,73384;0,00000;0,00000
;3,65400;0,78082;0,73312;0,00000;0,00000
;3,65450;0,76737;0,73223;0,00000;0,00000
;3,65500;0,71739;0,73133;0,00000;0,00000
;3,65550;0,70842;0,73051;0,00000;0,00000
;3,65600;0,77762;0,72977;0,00000;0,00000
;3,65650;0,73533;0,72914;0,00000;0,00000
;3,65700;0,76160;0,72870;0,00000;0,00000
;3,65750;0,67639;0,72846;0,00000;0,00000
;3,65800;0,80068;0,72838;0,00000;0,00000
;3,65850;0,70266;0,72846;0,00000;0,00000
;3,65900;0,72957;0,72868;0,00000;0,00000
;3,65950;0,76416;0,72902;0,00000;0,00000
;3,66000;0,83079;0,72949;0,00000;0,00000
;3,66050;0,76416;0,73024;0,00000;0,00000
;3,66100;0,76865;0,73134;0,00000;0,00000
;3,66150;0,74238;0,73281;0,00000;0,00000
;3,66200;0,80709;0,73457;0,00000;0,00000
;3,66250;0,81093;0,73663;0,00000;0,00000
;3,66300;0,71419;0,73899;0,00000;0,00000
;3,66350;0,75327;0,74158;0,00000;0,00000
;3,66400;0,78723;0,74424;0,00000;0,00000
;3,66450;0,77890;0,74693;0,00000;0,00000
;3,66500;0,69048;0,74959;0,00000;0,00000
;3,66550;0,74430;0,75210;0,00000;0,00000
;3,66600;0,78466;0,75433;0,00000;0,00000
;3,66650;0,69625;0,75625;0,00000;0,00000
;3,66700;0,73277;0,75781;0,00000;0,00000
;3,66750;0,75519;0,75894;0,00000;0,00000
;3,66800;0,76288;0,75965;0,00000;0,00000
;3,66850;0,70330;0,75999;0,00000;0,00000
;3,66900;0,75647;0,75997;0,00000;0,00000
;3,66950;0,70906;0,75960;0,00000;0,00000
;3,67000;0,77249;0,75890;0,00000;0,00000
;3,67050;0,72188;0,75792;0,00000;0,00000
;3,67100;0,73469;0,75673;0,00000;0,00000
;3,67150;0,70522;0,75535;0,00000;0,00000
;3,67200;0,71163;0,75376;0,00000;0,00000
;3,67250;0,75840;0,75196;0,00000;0,00000
;3,67300;0,69625;0,75000;0,00000;0,00000
;3,67350;0,72188;0,74791;0,00000;0,00000
;3,67400;0,73533;0,74573;0,00000;0,00000
;3,67450;0,77698;0,74350;0,00000;0,00000
;3,67500;0,71867;0,74135;0,00000;0,00000
;3,67550;0,76801;0,73937;0,00000;0,00000
;3,67600;0,71803;0,73761;0,00000;0,00000
;3,67650;0,72252;0,73608;0,00000;0,00000
;3,67700;0,72252;0,73475;0,00000;0,00000
;3,67750;0,66742;0,73356;0,00000;0,00000
;3,67800;0,70586;0,73240;0,00000;0,00000
;3,67850;0,69817;0,73117;0,00000;0,00000
;3,67900;0,73725;0,72986;0,00000;0,00000
;3,67950;0,71931;0,72849;0,00000;0,00000
;3,68000;0,71611;0,72711;0,00000;0,00000
;3,68050;0,69881;0,72575;0,00000;0,00000
;3,68100;0,67895;0,72440;0,00000;0,00000
;3,68150;0,73085;0,72301;0,00000;0,00000
;3,68200;0,70202;0,72160;0,00000;0,00000
;3,68250;0,75776;0,72020;0,00000;0,00000
;3,68300;0,68728;0,71889;0,00000;0,00000
;3,68350;0,72252;0,71770;0,00000;0,00000
;3,68400;0,69048;0,71661;0,00000;0,00000
;3,68450;0,66550;0,71559;0,00000;0,00000
;3,68500;0,71419;0,71457;0,00000;0,00000
;3,68550;0,73982;0,71353;0,00000;0,00000
;3,68600;0,70202;0,71252;0,00000;0,00000
;3,68650;0,65204;0,71158;0,00000;0,00000
;3,68700;0,67254;0,71063;0,00000;0,00000
;3,68750;0,70202;0,70958;0,00000;0,00000
;3,68800;0,70778;0,70843;0,00000;0,00000
;3,68850;0,71034;0,70723;0,00000;0,00000
;3,68900;0,66101;0,70601;0,00000;0,00000
;3,68950;0,67767;0,70478;0,00000;0,00000
;3,69000;0,70970;0,70351;0,00000;0,00000
;3,69050;0,71163;0,70221;0,00000;0,00000
;3,69100;0,71419;0,70096;0,00000;0,00000
;3,69150;0,77313;0,69987;0,00000;0,00000
;3,69200;0,65012;0,69903;0,00000;0,00000
;3,69250;0,72380;0,69845;0,00000;0,00000
;3,69300;0,71547;0,69810;0,00000;0,00000
;3,69350;0,74110;0,69798;0,00000;0,00000
;3,69400;0,71034;0,69812;0,00000;0,00000
;3,69450;0,74494;0,69855;0,00000;0,00000
;3,69500;0,70778;0,69926;0,00000;0,00000
;3,69550;0,70330;0,70023;0,00000;0,00000
;3,69600;0,73085;0,70138;0,00000;0,00000
;3,69650;0,77121;0,70270;0,00000;0,00000
;3,69700;0,75904;0,70423;0,00000;0,00000
;3,69750;0,72380;0,70602;0,00000;0,00000
;3,69800;0,76737;0,70807;0,00000;0,00000
;3,69850;0,76160;0,71036;0,00000;0,00000
;3,69900;0,73149;0,71289;0,00000;0,00000
;3,69950;0,76993;0,71561;0,00000;0,00000
;3,70000;0,66678;0,71846;0,00000;0,00000
;3,70050;0,74750;0,72130;0,00000;0,00000
;3,70100;0,75647;0,72401;0,00000;0,00000
;3,70150;0,78979;0,72660;0,00000;0,00000
;3,70200;0,73597;0,72911;0,00000;0,00000
;3,70250;0,77762;0,73159;0,00000;0,00000
;3,70300;0,75840;0,73404;0,00000;0,00000
;3,70350;0,74750;0,73647;0,00000;0,00000
;3,70400;0,76737;0,73884;0,00000;0,00000
;3,70450;0,79171;0,74116;0,00000;0,00000
;3,70500;0,71739;0,74343;0,00000;0,00000
;3,70550;0,76160;0,74562;0,00000;0,00000
;3,70600;0,71098;0,74765;0,00000;0,00000
;3,70650;0,83528;0,74948;0,00000;0,00000
;3,70700;0,71034;0,75113;0,00000;0,00000
;3,70750;0,75647;0,75263;0,00000;0,00000
;3,70800;0,73725;0,75393;0,00000;0,00000
;3,70850;0,79684;0,75502;0,00000;0,00000
;3,70900;0,69817;0,75592;0,00000;0,00000
;3,70950;0,78018;0,75663;0,00000;0,00000
;3,71000;0,75391;0,75713;0,00000;0,00000
;3,71050;0,77890;0,75747;0,00000;0,00000
;3,71100;0,78595;0,75774;0,00000;0,00000
;3,71150;0,78402;0,75799;0,00000;0,00000
;3,71200;0,75583;0,75832;0,00000;0,00000
;3,71250;0,87757;0,75876;0,00000;0,00000
;3,71300;0,70458;0,75941;0,00000;0,00000
;3,71350;0,84233;0,76030;0,00000;0,00000
;3,71400;0,72252;0,76139;0,00000;0,00000
;3,71450;0,77121;0,76261;0,00000;0,00000
;3,71500;0,70522;0,76386;0,00000;0,00000
;3,71550;0,78915;0,76499;0,00000;0,00000
;3,71600;0,72636;0,76595;0,00000;0,00000
;3,71650;0,79620;0,76669;0,00000;0,00000
